Timestamp,val,discharge_Chilled_Water_Cool_Valve_Cmd_AHU_01_B1,discharge_Fan_Vfd_Speed_Sensor_AHU_01_B1
2023-05-05T16:20:00+04:00 Dubai,16.072227478027344°C,38.78620910644531%,51.527992248535156%
2023-05-05T16:25:00+04:00 Dubai,16.072227478027344°C,38.78620910644531%,51.87748336791992%
2023-05-05T16:30:00+04:00 Dubai,16.220895767211914°C,38.78620910644531%,52.535770416259766%
2023-05-05T16:35:00+04:00 Dubai,16.220895767211914°C,38.78620910644531%,52.01336669921875%
2023-05-05T16:40:00+04:00 Dubai,16.220895767211914°C,38.78620910644531%,52.44585418701172%
2023-05-05T16:45:00+04:00 Dubai,16.220895767211914°C,38.78620910644531%,51.62106704711914%
2023-05-05T16:50:00+04:00 Dubai,16.220895767211914°C,38.78620910644531%,52.052555084228516%
2023-05-05T16:55:00+04:00 Dubai,16.220895767211914°C,38.78620910644531%,51.72532653808594%
2023-05-05T17:00:00+04:00 Dubai,16.220895767211914°C,38.78620910644531%,52.00666427612305%
2023-05-05T17:05:00+04:00 Dubai,16.220895767211914°C,38.78620910644531%,51.53419876098633%
2023-05-05T17:10:00+04:00 Dubai,16.220895767211914°C,38.78620910644531%,51.91931915283203%
2023-05-05T17:15:00+04:00 Dubai,16.220895767211914°C,38.78620910644531%,51.37055587768555%
2023-05-05T17:20:00+04:00 Dubai,16.220895767211914°C,38.78620910644531%,51.49932861328125%
2023-05-05T17:25:00+04:00 Dubai,16.071128845214844°C,38.78620910644531%,51.32801055908203%
2023-05-05T17:30:00+04:00 Dubai,16.071128845214844°C,38.78620910644531%,50.79829788208008%
2023-05-05T17:35:00+04:00 Dubai,15.922065734863281°C,38.78620910644531%,50.654457092285156%
2023-05-05T17:40:00+04:00 Dubai,15.922065734863281°C,38.78620910644531%,50.8430061340332%
2023-05-05T17:45:00+04:00 Dubai,15.922065734863281°C,38.78620910644531%,50.323944091796875%
2023-05-05T17:50:00+04:00 Dubai,15.772115707397461°C,38.78620910644531%,50.56782150268555%
2023-05-05T17:55:00+04:00 Dubai,15.772115707397461°C,38.78620910644531%,49.9374885559082%
2023-05-05T18:00:00+04:00 Dubai,15.6226806640625°C,38.78620910644531%,50.10626983642578%
2023-05-05T18:05:00+04:00 Dubai,15.6226806640625°C,38.78620910644531%,49.73076629638672%
2023-05-05T18:10:00+04:00 Dubai,15.471781730651855°C,38.78620910644531%,50.11737823486328%
2023-05-05T18:15:00+04:00 Dubai,15.322885513305664°C,37.185935974121094%,49.040382385253906%
2023-05-05T18:20:00+04:00 Dubai,15.322885513305664°C,34.78426742553711%,49.00914001464844%
2023-05-05T18:25:00+04:00 Dubai,15.173194885253906°C,32.41986083984375%,48.725013732910156%
2023-05-05T18:30:00+04:00 Dubai,15.475825309753418°C,35.46019744873047%,48.779415130615234%
2023-05-05T18:35:00+04:00 Dubai,15.475825309753418°C,35.46019744873047%,47.96039581298828%
2023-05-05T18:40:00+04:00 Dubai,15.624585151672363°C,35.46019744873047%,48.3477668762207%
2023-05-05T18:45:00+04:00 Dubai,15.624585151672363°C,35.46019744873047%,47.98295974731445%
2023-05-05T18:50:00+04:00 Dubai,15.624585151672363°C,35.46019744873047%,48.17375946044922%
2023-05-05T18:55:00+04:00 Dubai,15.624585151672363°C,35.46019744873047%,47.87290954589844%
2023-05-05T19:00:00+04:00 Dubai,15.774816513061523°C,35.46019744873047%,48.226707458496094%
2023-05-05T19:05:00+04:00 Dubai,15.774816513061523°C,35.46019744873047%,49.62688446044922%
2023-05-05T19:10:00+04:00 Dubai,15.625201225280762°C,35.46019744873047%,50.11613845825195%
2023-05-05T19:15:00+04:00 Dubai,15.625201225280762°C,35.46019744873047%,49.262855529785156%
2023-05-05T19:20:00+04:00 Dubai,15.625201225280762°C,35.46019744873047%,49.676918029785156%
2023-05-05T19:25:00+04:00 Dubai,15.625201225280762°C,35.46019744873047%,48.757469177246094%
2023-05-05T19:30:00+04:00 Dubai,15.625201225280762°C,35.46019744873047%,49.258853912353516%
2023-05-05T19:35:00+04:00 Dubai,15.773841857910156°C,35.46019744873047%,47.86435317993164%
2023-05-05T19:40:00+04:00 Dubai,15.773841857910156°C,35.46019744873047%,47.986297607421875%
2023-05-05T19:45:00+04:00 Dubai,15.773841857910156°C,35.46019744873047%,47.598873138427734%
2023-05-05T19:50:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.41021728515625%
2023-05-05T19:55:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.40559005737305%
2023-05-05T20:00:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.40312957763672%
2023-05-05T20:05:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.40342712402344%
2023-05-05T20:10:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.51865768432617%
2023-05-05T20:15:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.865318298339844%
2023-05-05T20:20:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.89810562133789%
2023-05-05T20:25:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.643959045410156%
2023-05-05T20:30:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.68223190307617%
2023-05-05T20:35:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.51056671142578%
2023-05-05T20:40:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.4054069519043%
2023-05-05T20:45:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.415157318115234%
2023-05-05T20:50:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.40385818481445%
2023-05-05T20:55:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.40690231323242%
2023-05-05T21:00:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.40004348754883%
2023-05-05T21:05:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.46662139892578%
2023-05-05T21:10:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.39774703979492%
2023-05-05T21:15:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.43436050415039%
2023-05-05T21:20:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.39105987548828%
2023-05-05T21:25:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.39155578613281%
2023-05-05T21:30:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.38682174682617%
2023-05-05T21:35:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.38580322265625%
2023-05-05T21:40:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.39115524291992%
2023-05-05T21:45:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.3856315612793%
2023-05-05T21:50:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.38705062866211%
2023-05-05T21:55:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.38130569458008%
2023-05-05T22:00:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.38677215576172%
2023-05-05T22:05:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.38561248779297%
2023-05-05T22:10:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.385948181152344%
2023-05-05T22:15:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.38670349121094%
2023-05-05T22:20:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.384765625%
2023-05-05T22:25:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.37800216674805%
2023-05-05T22:30:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.38568878173828%
2023-05-05T22:35:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.375030517578125%
2023-05-05T22:40:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.3905143737793%
2023-05-05T22:45:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.386741638183594%
2023-05-05T22:50:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.38534164428711%
2023-05-05T22:55:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.37517166137695%
2023-05-05T23:00:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.38224411010742%
2023-05-05T23:05:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.38918685913086%
2023-05-05T23:10:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.38609313964844%
2023-05-05T23:15:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.385467529296875%
2023-05-05T23:20:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.387569427490234%
2023-05-05T23:25:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.391422271728516%
2023-05-05T23:30:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.38783264160156%
2023-05-05T23:35:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.39263916015625%
2023-05-05T23:40:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.38591384887695%
2023-05-05T23:45:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.38956069946289%
2023-05-05T23:50:00+04:00 Dubai,15.623927116394043°C,35.46019744873047%,47.352333068847656%
2023-05-05T23:55:00+04:00 Dubai,15.47498607635498°C,35.46019744873047%,47.38590621948242%
2023-05-06T00:00:00+04:00 Dubai,17.377670288085938°C,0%,47.38386154174805%
2023-05-06T00:05:00+04:00 Dubai,18.32085609436035°C,3.1708240509033203%,47.60331726074219%
2023-05-06T00:10:00+04:00 Dubai,16.811763763427734°C,23.749954223632812%,47.378936767578125%
2023-05-06T00:15:00+04:00 Dubai,16.662683486938477°C,22.394638061523438%,47.37968826293945%
2023-05-06T00:20:00+04:00 Dubai,16.513813018798828°C,21.339937210083008%,47.386749267578125%
2023-05-06T00:25:00+04:00 Dubai,16.513813018798828°C,21.339937210083008%,47.37886428833008%
2023-05-06T00:30:00+04:00 Dubai,16.513813018798828°C,21.339937210083008%,47.38135528564453%
2023-05-06T00:35:00+04:00 Dubai,16.513813018798828°C,21.339937210083008%,47.38365173339844%
2023-05-06T00:40:00+04:00 Dubai,16.513813018798828°C,21.339937210083008%,47.38554763793945%
2023-05-06T00:45:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.38053512573242%
2023-05-06T00:50:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.384544372558594%
2023-05-06T00:55:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.375946044921875%
2023-05-06T01:00:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.3765754699707%
2023-05-06T01:05:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.379886627197266%
2023-05-06T01:10:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.379581451416016%
2023-05-06T01:15:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.37799835205078%
2023-05-06T01:20:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.343204498291016%
2023-05-06T01:25:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.37528610229492%
2023-05-06T01:30:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.3716926574707%
2023-05-06T01:35:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.37608337402344%
2023-05-06T01:40:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.346988677978516%
2023-05-06T01:45:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.31895446777344%
2023-05-06T01:50:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,46.92221450805664%
2023-05-06T01:55:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.314422607421875%
2023-05-06T02:00:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,46.919281005859375%
2023-05-06T02:05:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.35118865966797%
2023-05-06T02:10:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,46.9223518371582%
2023-05-06T02:15:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.161312103271484%
2023-05-06T02:20:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.05381774902344%
2023-05-06T02:25:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,46.97888946533203%
2023-05-06T02:30:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.02203369140625%
2023-05-06T02:35:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,46.90668487548828%
2023-05-06T02:40:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,46.93556213378906%
2023-05-06T02:45:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.364017486572266%
2023-05-06T02:50:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,46.96052932739258%
2023-05-06T02:55:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,46.959228515625%
2023-05-06T03:00:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,46.98517990112305%
2023-05-06T03:05:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.229339599609375%
2023-05-06T03:10:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.17721939086914%
2023-05-06T03:15:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,46.932701110839844%
2023-05-06T03:20:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.33912658691406%
2023-05-06T03:25:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.372989654541016%
2023-05-06T03:30:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.37124252319336%
2023-05-06T03:35:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.08896255493164%
2023-05-06T03:40:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.356258392333984%
2023-05-06T03:45:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,46.905635833740234%
2023-05-06T03:50:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.25910568237305%
2023-05-06T03:55:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.12697219848633%
2023-05-06T04:00:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,46.95853042602539%
2023-05-06T04:05:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.02730941772461%
2023-05-06T04:10:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,46.9201774597168%
2023-05-06T04:15:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.28520202636719%
2023-05-06T04:20:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,46.90964889526367%
2023-05-06T04:25:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.2547721862793%
2023-05-06T04:30:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.37629699707031%
2023-05-06T04:35:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.377052307128906%
2023-05-06T04:40:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.3494758605957%
2023-05-06T04:45:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.365867614746094%
2023-05-06T04:50:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.37178421020508%
2023-05-06T04:55:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.35909652709961%
2023-05-06T05:00:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.36546325683594%
2023-05-06T05:05:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.31343460083008%
2023-05-06T05:10:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.34636688232422%
2023-05-06T05:15:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.369747161865234%
2023-05-06T05:20:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.148712158203125%
2023-05-06T05:25:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.08025360107422%
2023-05-06T05:30:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,46.911373138427734%
2023-05-06T05:35:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.019248962402344%
2023-05-06T05:40:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,46.908084869384766%
2023-05-06T05:45:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,46.95673751831055%
2023-05-06T05:50:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,46.96656036376953%
2023-05-06T05:55:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,46.919246673583984%
2023-05-06T06:00:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,46.91054916381836%
2023-05-06T06:05:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.05335235595703%
2023-05-06T06:10:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,46.92330551147461%
2023-05-06T06:15:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.060855865478516%
2023-05-06T06:20:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,46.882171630859375%
2023-05-06T06:25:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,46.9589958190918%
2023-05-06T06:30:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,46.90958786010742%
2023-05-06T06:35:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.38142395019531%
2023-05-06T06:40:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.37511444091797%
2023-05-06T06:45:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.406471252441406%
2023-05-06T06:50:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.38800048828125%
2023-05-06T06:55:00+04:00 Dubai,16.364107131958008°C,21.339937210083008%,47.37801742553711%
2023-05-06T07:00:00+04:00 Dubai,16.51277732849121°C,21.339937210083008%,47.81233215332031%
2023-05-06T07:05:00+04:00 Dubai,17.14326286315918°C,27.85300636291504%,46.19253158569336%
2023-05-06T07:10:00+04:00 Dubai,17.14326286315918°C,33.34092712402344%,46.13911437988281%
2023-05-06T07:15:00+04:00 Dubai,17.14326286315918°C,35.981624603271484%,46.46215057373047%
2023-05-06T07:20:00+04:00 Dubai,16.836658477783203°C,35.980709075927734%,46.45703887939453%
2023-05-06T07:25:00+04:00 Dubai,16.53421974182129°C,33.39732360839844%,46.4720458984375%
2023-05-06T07:30:00+04:00 Dubai,16.53421974182129°C,33.39732360839844%,47.31002426147461%
2023-05-06T07:35:00+04:00 Dubai,16.53421974182129°C,33.39732360839844%,47.83274841308594%
2023-05-06T07:40:00+04:00 Dubai,16.53421974182129°C,33.39732360839844%,49.236228942871094%
2023-05-06T07:45:00+04:00 Dubai,16.53421974182129°C,33.39732360839844%,50.040706634521484%
2023-05-06T07:50:00+04:00 Dubai,16.53421974182129°C,33.39732360839844%,50.64167022705078%
2023-05-06T07:55:00+04:00 Dubai,16.53421974182129°C,33.39732360839844%,51.48784637451172%
2023-05-06T08:00:00+04:00 Dubai,16.53421974182129°C,33.39732360839844%,52.2709846496582%
2023-05-06T08:05:00+04:00 Dubai,16.53421974182129°C,33.39732360839844%,53.27904510498047%
2023-05-06T08:10:00+04:00 Dubai,16.53421974182129°C,34.63153076171875%,53.72849655151367%
2023-05-06T08:15:00+04:00 Dubai,16.53421974182129°C,35.66184616088867%,54.18162155151367%
2023-05-06T08:20:00+04:00 Dubai,16.683473587036133°C,36.903717041015625%,55.05485153198242%
2023-05-06T08:25:00+04:00 Dubai,16.683473587036133°C,38.0455436706543%,55.595558166503906%
2023-05-06T08:30:00+04:00 Dubai,16.683473587036133°C,41.20732116699219%,56.514610290527344%
2023-05-06T08:35:00+04:00 Dubai,16.52977180480957°C,39.63803482055664%,57.129241943359375%
2023-05-06T08:40:00+04:00 Dubai,16.379619598388672°C,39.63803482055664%,58.2965087890625%
2023-05-06T08:45:00+04:00 Dubai,16.379619598388672°C,39.63803482055664%,59.06748580932617%
2023-05-06T08:50:00+04:00 Dubai,16.379619598388672°C,39.63803482055664%,59.87651443481445%
2023-05-06T08:55:00+04:00 Dubai,16.379619598388672°C,39.63803482055664%,60.53195571899414%
2023-05-06T09:00:00+04:00 Dubai,16.379619598388672°C,39.63803482055664%,61.12781524658203%
2023-05-06T09:05:00+04:00 Dubai,16.379619598388672°C,39.63803482055664%,61.6174430847168%
2023-05-06T09:10:00+04:00 Dubai,16.379619598388672°C,39.63803482055664%,61.705322265625%
2023-05-06T09:15:00+04:00 Dubai,16.379619598388672°C,39.63803482055664%,62.024234771728516%
2023-05-06T09:20:00+04:00 Dubai,16.379619598388672°C,39.63803482055664%,61.877906799316406%
2023-05-06T09:25:00+04:00 Dubai,16.379619598388672°C,39.63803482055664%,62.1022834777832%
2023-05-06T09:30:00+04:00 Dubai,16.379619598388672°C,39.63803482055664%,62.098506927490234%
2023-05-06T09:35:00+04:00 Dubai,16.379619598388672°C,39.63803482055664%,62.014427185058594%
2023-05-06T09:40:00+04:00 Dubai,16.379619598388672°C,39.63803482055664%,61.96805191040039%
2023-05-06T09:45:00+04:00 Dubai,16.379619598388672°C,39.63803482055664%,61.74101638793945%
2023-05-06T09:50:00+04:00 Dubai,16.528152465820312°C,39.63803482055664%,62.10519027709961%
