ts,DMC Building 1 Data Quality Tests Discharge-Air-Temp-Sensor Copy,DMC Building 1 Data Quality Tests Discharge-Chilled-Water-Cool-Valve-Cmd Copy
2023-06-24T11:40:00+04:00 Dubai,14.47445011138916°C,56.20%
2023-06-24T11:45:00+04:00 Dubai,14.47445011138916°C,55.18%
2023-06-24T11:50:00+04:00 Dubai,14.47445011138916°C,55.18%
2023-06-24T11:55:00+04:00 Dubai,14.47445011138916°C,54.13%
2023-06-24T12:00:00+04:00 Dubai,14.47445011138916°C,54.13%
2023-06-24T12:05:00+04:00 Dubai,14.47445011138916°C,52.92%
2023-06-24T12:10:00+04:00 Dubai,14.47445011138916°C,51.81%
2023-06-24T12:15:00+04:00 Dubai,14.47445011138916°C,52.81%
2023-06-24T12:20:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T12:25:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T12:30:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T12:35:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T12:40:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T12:45:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T12:50:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T12:55:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T13:00:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T13:05:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T13:10:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T13:15:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T13:20:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T13:25:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T13:30:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T13:35:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T13:40:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T13:45:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T13:50:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T13:55:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T14:00:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T14:05:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T14:10:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T14:15:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T14:20:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T14:25:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T14:30:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T14:35:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T14:40:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T14:45:00+04:00 Dubai,14.625232696533203°C,52.81%
2023-06-24T14:50:00+04:00 Dubai,14.773785591125488°C,52.81%
2023-06-24T14:55:00+04:00 Dubai,14.773785591125488°C,52.81%
2023-06-24T15:00:00+04:00 Dubai,14.773785591125488°C,52.81%
2023-06-24T15:05:00+04:00 Dubai,14.773785591125488°C,52.81%
2023-06-24T15:10:00+04:00 Dubai,14.922744750976562°C,52.81%
2023-06-24T15:15:00+04:00 Dubai,14.922744750976562°C,52.81%
2023-06-24T15:20:00+04:00 Dubai,14.922744750976562°C,52.81%
2023-06-24T15:25:00+04:00 Dubai,14.922744750976562°C,52.81%
2023-06-24T15:30:00+04:00 Dubai,14.922744750976562°C,52.81%
2023-06-24T15:35:00+04:00 Dubai,14.922744750976562°C,52.81%
2023-06-24T15:40:00+04:00 Dubai,14.922744750976562°C,52.81%
2023-06-24T15:45:00+04:00 Dubai,14.922744750976562°C,52.81%
2023-06-24T15:50:00+04:00 Dubai,14.922744750976562°C,52.81%
2023-06-24T15:55:00+04:00 Dubai,15.07156753540039°C,52.81%
2023-06-24T16:00:00+04:00 Dubai,15.07156753540039°C,52.81%
2023-06-24T16:05:00+04:00 Dubai,15.07156753540039°C,52.81%
2023-06-24T16:10:00+04:00 Dubai,15.07156753540039°C,52.81%
2023-06-24T16:15:00+04:00 Dubai,15.07156753540039°C,52.81%
2023-06-24T16:20:00+04:00 Dubai,15.07156753540039°C,52.81%
2023-06-24T16:25:00+04:00 Dubai,14.922911643981934°C,52.81%
2023-06-24T16:30:00+04:00 Dubai,14.922911643981934°C,52.81%
2023-06-24T16:35:00+04:00 Dubai,14.922911643981934°C,52.81%
2023-06-24T16:40:00+04:00 Dubai,14.922911643981934°C,52.81%
2023-06-24T16:45:00+04:00 Dubai,14.922911643981934°C,52.81%
2023-06-24T16:50:00+04:00 Dubai,14.922911643981934°C,52.81%
2023-06-24T16:55:00+04:00 Dubai,14.922911643981934°C,52.81%
2023-06-24T17:00:00+04:00 Dubai,14.774303436279297°C,52.81%
2023-06-24T17:05:00+04:00 Dubai,14.774303436279297°C,52.81%
2023-06-24T17:10:00+04:00 Dubai,14.774303436279297°C,52.81%
2023-06-24T17:15:00+04:00 Dubai,14.774303436279297°C,52.81%
2023-06-24T17:20:00+04:00 Dubai,14.625075340270996°C,52.81%
2023-06-24T17:25:00+04:00 Dubai,14.625075340270996°C,52.81%
2023-06-24T17:30:00+04:00 Dubai,14.476034164428711°C,52.81%
2023-06-24T17:35:00+04:00 Dubai,14.476034164428711°C,52.81%
2023-06-24T17:40:00+04:00 Dubai,14.476034164428711°C,52.81%
2023-06-24T17:45:00+04:00 Dubai,14.476034164428711°C,51.77%
2023-06-24T17:50:00+04:00 Dubai,14.476034164428711°C,50.59%
2023-06-24T17:55:00+04:00 Dubai,14.326193809509277°C,49.28%
2023-06-24T18:00:00+04:00 Dubai,14.326193809509277°C,47.85%
2023-06-24T18:05:00+04:00 Dubai,14.326193809509277°C,47.85%
2023-06-24T18:10:00+04:00 Dubai,14.326193809509277°C,47.85%
2023-06-24T18:15:00+04:00 Dubai,14.326193809509277°C,47.85%
2023-06-24T18:20:00+04:00 Dubai,14.326193809509277°C,46.75%
2023-06-24T18:25:00+04:00 Dubai,14.326193809509277°C,45.62%
2023-06-24T18:30:00+04:00 Dubai,14.326193809509277°C,43.40%
2023-06-24T18:35:00+04:00 Dubai,14.475526809692383°C,44.81%
2023-06-24T18:40:00+04:00 Dubai,14.475526809692383°C,44.81%
2023-06-24T18:45:00+04:00 Dubai,14.475526809692383°C,44.81%
2023-06-24T18:50:00+04:00 Dubai,14.475526809692383°C,44.81%
2023-06-24T18:55:00+04:00 Dubai,14.475526809692383°C,43.76%
2023-06-24T19:00:00+04:00 Dubai,14.475526809692383°C,42.69%
2023-06-24T19:05:00+04:00 Dubai,14.174884796142578°C,38.52%
2023-06-24T19:10:00+04:00 Dubai,14.48273754119873°C,40.62%
2023-06-24T19:15:00+04:00 Dubai,14.631248474121094°C,40.62%
2023-06-24T19:20:00+04:00 Dubai,14.631248474121094°C,40.62%
2023-06-24T19:25:00+04:00 Dubai,14.631248474121094°C,40.62%
2023-06-24T19:30:00+04:00 Dubai,14.631248474121094°C,40.62%
2023-06-24T19:35:00+04:00 Dubai,14.631248474121094°C,40.62%
2023-06-24T19:40:00+04:00 Dubai,14.631248474121094°C,40.62%
2023-06-24T19:45:00+04:00 Dubai,14.631248474121094°C,40.62%
2023-06-24T19:50:00+04:00 Dubai,14.631248474121094°C,40.62%
2023-06-24T19:55:00+04:00 Dubai,14.631248474121094°C,40.62%
2023-06-24T20:00:00+04:00 Dubai,14.631248474121094°C,40.62%
2023-06-24T20:05:00+04:00 Dubai,14.631248474121094°C,40.62%
2023-06-24T20:10:00+04:00 Dubai,14.631248474121094°C,40.62%
2023-06-24T20:15:00+04:00 Dubai,14.631248474121094°C,40.62%
2023-06-24T20:20:00+04:00 Dubai,14.631248474121094°C,40.62%
2023-06-24T20:25:00+04:00 Dubai,14.78062629699707°C,40.62%
2023-06-24T20:30:00+04:00 Dubai,14.78062629699707°C,40.62%
2023-06-24T20:35:00+04:00 Dubai,14.78062629699707°C,40.62%
2023-06-24T20:40:00+04:00 Dubai,14.931103706359863°C,40.62%
2023-06-24T20:45:00+04:00 Dubai,14.931103706359863°C,40.62%
2023-06-24T20:50:00+04:00 Dubai,14.931103706359863°C,40.62%
2023-06-24T20:55:00+04:00 Dubai,14.931103706359863°C,40.62%
2023-06-24T21:00:00+04:00 Dubai,15.080207824707031°C,40.62%
2023-06-24T21:05:00+04:00 Dubai,15.080207824707031°C,40.62%
2023-06-24T21:10:00+04:00 Dubai,15.080207824707031°C,40.62%
2023-06-24T21:15:00+04:00 Dubai,15.080207824707031°C,40.62%
2023-06-24T21:20:00+04:00 Dubai,15.080207824707031°C,40.62%
2023-06-24T21:25:00+04:00 Dubai,15.080207824707031°C,40.62%
2023-06-24T21:30:00+04:00 Dubai,15.080207824707031°C,40.62%
2023-06-24T21:35:00+04:00 Dubai,15.080207824707031°C,40.62%
2023-06-24T21:40:00+04:00 Dubai,15.080207824707031°C,40.62%
2023-06-24T21:45:00+04:00 Dubai,15.080207824707031°C,40.62%
2023-06-24T21:50:00+04:00 Dubai,15.080207824707031°C,40.62%
2023-06-24T21:55:00+04:00 Dubai,15.080207824707031°C,40.62%
2023-06-24T22:00:00+04:00 Dubai,15.080207824707031°C,40.62%
2023-06-24T22:05:00+04:00 Dubai,15.080207824707031°C,40.62%
2023-06-24T22:10:00+04:00 Dubai,15.080207824707031°C,40.62%
2023-06-24T22:15:00+04:00 Dubai,15.080207824707031°C,40.62%
2023-06-24T22:20:00+04:00 Dubai,15.080207824707031°C,40.62%
2023-06-24T22:25:00+04:00 Dubai,15.080207824707031°C,40.62%
2023-06-24T22:30:00+04:00 Dubai,15.231741905212402°C,40.62%
2023-06-24T22:35:00+04:00 Dubai,15.231741905212402°C,40.62%
2023-06-24T22:40:00+04:00 Dubai,15.231741905212402°C,40.62%
2023-06-24T22:45:00+04:00 Dubai,15.231741905212402°C,40.62%
2023-06-24T22:50:00+04:00 Dubai,15.082489967346191°C,40.62%
2023-06-24T22:55:00+04:00 Dubai,15.082489967346191°C,40.62%
2023-06-24T23:00:00+04:00 Dubai,15.082489967346191°C,40.62%
2023-06-24T23:05:00+04:00 Dubai,15.082489967346191°C,40.62%
2023-06-24T23:10:00+04:00 Dubai,15.082489967346191°C,40.62%
2023-06-24T23:15:00+04:00 Dubai,15.082489967346191°C,40.62%
2023-06-24T23:20:00+04:00 Dubai,15.082489967346191°C,40.62%
2023-06-24T23:25:00+04:00 Dubai,15.082489967346191°C,40.62%
2023-06-24T23:30:00+04:00 Dubai,15.082489967346191°C,40.62%
2023-06-24T23:35:00+04:00 Dubai,14.933667182922363°C,40.62%
2023-06-24T23:40:00+04:00 Dubai,14.933667182922363°C,40.62%
2023-06-24T23:45:00+04:00 Dubai,14.933667182922363°C,40.62%
2023-06-24T23:50:00+04:00 Dubai,14.933667182922363°C,40.62%
2023-06-24T23:55:00+04:00 Dubai,14.933667182922363°C,40.62%
2023-06-25T00:00:00+04:00 Dubai,16.800926208496094°C,26.30%
2023-06-25T00:05:00+04:00 Dubai,17.25174331665039°C,27.60%
2023-06-25T00:10:00+04:00 Dubai,16.66943359375°C,19.81%
2023-06-25T00:15:00+04:00 Dubai,17.274507522583008°C,24.08%
2023-06-25T00:20:00+04:00 Dubai,17.575557708740234°C,26.42%
2023-06-25T00:25:00+04:00 Dubai,17.575557708740234°C,26.42%
2023-06-25T00:30:00+04:00 Dubai,17.575557708740234°C,26.42%
2023-06-25T00:35:00+04:00 Dubai,17.72479248046875°C,26.42%
2023-06-25T00:40:00+04:00 Dubai,17.72479248046875°C,26.42%
2023-06-25T00:45:00+04:00 Dubai,17.873666763305664°C,26.42%
2023-06-25T00:50:00+04:00 Dubai,17.873666763305664°C,26.42%
2023-06-25T00:55:00+04:00 Dubai,18.02318572998047°C,26.42%
2023-06-25T01:00:00+04:00 Dubai,18.02318572998047°C,26.42%
2023-06-25T01:05:00+04:00 Dubai,18.02318572998047°C,26.42%
2023-06-25T01:10:00+04:00 Dubai,18.173675537109375°C,26.42%
2023-06-25T01:15:00+04:00 Dubai,18.173675537109375°C,26.42%
2023-06-25T01:20:00+04:00 Dubai,18.323259353637695°C,26.42%
2023-06-25T01:25:00+04:00 Dubai,18.323259353637695°C,26.42%
2023-06-25T01:30:00+04:00 Dubai,18.323259353637695°C,26.42%
2023-06-25T01:35:00+04:00 Dubai,18.323259353637695°C,26.42%
2023-06-25T01:40:00+04:00 Dubai,18.323259353637695°C,26.42%
2023-06-25T01:45:00+04:00 Dubai,18.323259353637695°C,26.42%
2023-06-25T01:50:00+04:00 Dubai,18.323259353637695°C,26.42%
2023-06-25T01:55:00+04:00 Dubai,18.472660064697266°C,26.42%
2023-06-25T02:00:00+04:00 Dubai,18.472660064697266°C,26.42%
2023-06-25T02:05:00+04:00 Dubai,18.472660064697266°C,26.42%
2023-06-25T02:10:00+04:00 Dubai,18.472660064697266°C,27.52%
2023-06-25T02:15:00+04:00 Dubai,18.472660064697266°C,27.52%
2023-06-25T02:20:00+04:00 Dubai,18.472660064697266°C,27.52%
2023-06-25T02:25:00+04:00 Dubai,18.472660064697266°C,28.55%
2023-06-25T02:30:00+04:00 Dubai,18.472660064697266°C,28.55%
2023-06-25T02:35:00+04:00 Dubai,18.621187210083008°C,29.55%
2023-06-25T02:40:00+04:00 Dubai,18.621187210083008°C,30.59%
2023-06-25T02:45:00+04:00 Dubai,18.621187210083008°C,30.59%
2023-06-25T02:50:00+04:00 Dubai,18.16060447692871°C,30.47%
2023-06-25T02:55:00+04:00 Dubai,18.009004592895508°C,30.47%
2023-06-25T03:00:00+04:00 Dubai,17.85932159423828°C,30.47%
2023-06-25T03:05:00+04:00 Dubai,17.85932159423828°C,30.47%
2023-06-25T03:10:00+04:00 Dubai,17.85932159423828°C,30.47%
2023-06-25T03:15:00+04:00 Dubai,17.85932159423828°C,30.47%
2023-06-25T03:20:00+04:00 Dubai,17.85932159423828°C,30.47%
2023-06-25T03:25:00+04:00 Dubai,17.85932159423828°C,30.47%
2023-06-25T03:30:00+04:00 Dubai,17.85932159423828°C,30.47%
2023-06-25T03:35:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T03:40:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T03:45:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T03:50:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T03:55:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T04:00:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T04:05:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T04:10:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T04:15:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T04:20:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T04:25:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T04:30:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T04:35:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T04:40:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T04:45:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T04:50:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T04:55:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T05:00:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T05:05:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T05:10:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T05:15:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T05:20:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T05:25:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T05:30:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T05:35:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T05:40:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T05:45:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T05:50:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T05:55:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T06:00:00+04:00 Dubai,17.710756301879883°C,30.47%
2023-06-25T06:05:00+04:00 Dubai,16.165163040161133°C,43.97%
2023-06-25T06:10:00+04:00 Dubai,16.165163040161133°C,47.50%
2023-06-25T06:15:00+04:00 Dubai,16.165163040161133°C,50.05%
2023-06-25T06:20:00+04:00 Dubai,15.861250877380371°C,49.98%
2023-06-25T06:25:00+04:00 Dubai,15.71094036102295°C,48.98%
2023-06-25T06:30:00+04:00 Dubai,15.561548233032227°C,48.98%
2023-06-25T06:35:00+04:00 Dubai,15.41238021850586°C,48.98%
2023-06-25T06:40:00+04:00 Dubai,15.104283332824707°C,48.98%
2023-06-25T06:45:00+04:00 Dubai,14.955361366271973°C,48.98%
2023-06-25T06:50:00+04:00 Dubai,14.803905487060547°C,48.98%
2023-06-25T06:55:00+04:00 Dubai,14.654616355895996°C,48.98%
2023-06-25T07:00:00+04:00 Dubai,14.654616355895996°C,48.98%
2023-06-25T07:05:00+04:00 Dubai,15.118107795715332°C,48.98%
2023-06-25T07:10:00+04:00 Dubai,15.417380332946777°C,48.98%
2023-06-25T07:15:00+04:00 Dubai,15.417380332946777°C,48.98%
2023-06-25T07:20:00+04:00 Dubai,15.566655158996582°C,50.08%
2023-06-25T07:25:00+04:00 Dubai,15.718008995056152°C,52.31%
2023-06-25T07:30:00+04:00 Dubai,15.718008995056152°C,54.65%
2023-06-25T07:35:00+04:00 Dubai,15.718008995056152°C,54.65%
2023-06-25T07:40:00+04:00 Dubai,15.718008995056152°C,55.98%
2023-06-25T07:45:00+04:00 Dubai,15.718008995056152°C,58.44%
2023-06-25T07:50:00+04:00 Dubai,15.718008995056152°C,58.44%
2023-06-25T07:55:00+04:00 Dubai,15.718008995056152°C,59.63%
2023-06-25T08:00:00+04:00 Dubai,15.718008995056152°C,60.64%
2023-06-25T08:05:00+04:00 Dubai,15.718008995056152°C,61.67%
2023-06-25T08:10:00+04:00 Dubai,15.718008995056152°C,61.67%
2023-06-25T08:15:00+04:00 Dubai,15.718008995056152°C,62.97%
2023-06-25T08:20:00+04:00 Dubai,15.718008995056152°C,64.10%
2023-06-25T08:25:00+04:00 Dubai,15.718008995056152°C,65.23%
2023-06-25T08:30:00+04:00 Dubai,15.718008995056152°C,66.38%
2023-06-25T08:35:00+04:00 Dubai,15.718008995056152°C,67.58%
2023-06-25T08:40:00+04:00 Dubai,15.718008995056152°C,68.83%
2023-06-25T08:45:00+04:00 Dubai,15.718008995056152°C,71.20%
2023-06-25T08:50:00+04:00 Dubai,15.718008995056152°C,73.40%
2023-06-25T08:55:00+04:00 Dubai,15.86782455444336°C,75.57%
2023-06-25T09:00:00+04:00 Dubai,15.86782455444336°C,76.97%
2023-06-25T09:05:00+04:00 Dubai,15.86782455444336°C,79.56%
2023-06-25T09:10:00+04:00 Dubai,15.86782455444336°C,82.40%
2023-06-25T09:15:00+04:00 Dubai,15.86782455444336°C,85.15%
2023-06-25T09:20:00+04:00 Dubai,15.86782455444336°C,86.57%
2023-06-25T09:25:00+04:00 Dubai,15.86782455444336°C,88.95%
2023-06-25T09:30:00+04:00 Dubai,15.86782455444336°C,91.52%
2023-06-25T09:35:00+04:00 Dubai,15.86782455444336°C,93.99%
2023-06-25T09:40:00+04:00 Dubai,15.86782455444336°C,96.86%
2023-06-25T09:45:00+04:00 Dubai,15.86782455444336°C,98.30%
2023-06-25T09:50:00+04:00 Dubai,16.01636505126953°C,99.74%
2023-06-25T09:55:00+04:00 Dubai,16.01636505126953°C,99.74%
2023-06-25T10:00:00+04:00 Dubai,16.01636505126953°C,99.74%
2023-06-25T10:05:00+04:00 Dubai,14.890525817871094°C,99.74%
2023-06-25T10:10:00+04:00 Dubai,13.782551765441895°C,90.38%
2023-06-25T10:15:00+04:00 Dubai,13.63388442993164°C,84.07%
2023-06-25T10:20:00+04:00 Dubai,13.63388442993164°C,81.13%
2023-06-25T10:25:00+04:00 Dubai,13.63388442993164°C,78.18%
2023-06-25T10:30:00+04:00 Dubai,13.783548355102539°C,74.63%
2023-06-25T10:35:00+04:00 Dubai,13.783548355102539°C,72.24%
2023-06-25T10:40:00+04:00 Dubai,13.934080123901367°C,71.17%
2023-06-25T10:45:00+04:00 Dubai,14.085236549377441°C,69.85%
2023-06-25T10:50:00+04:00 Dubai,14.085236549377441°C,68.40%
2023-06-25T10:55:00+04:00 Dubai,14.085236549377441°C,68.40%
2023-06-25T11:00:00+04:00 Dubai,14.23511791229248°C,67.25%
2023-06-25T11:05:00+04:00 Dubai,14.383665084838867°C,67.25%
2023-06-25T11:10:00+04:00 Dubai,14.383665084838867°C,67.25%
2023-06-25T11:15:00+04:00 Dubai,14.383665084838867°C,67.25%
2023-06-25T11:20:00+04:00 Dubai,14.383665084838867°C,67.25%
2023-06-25T11:25:00+04:00 Dubai,14.383665084838867°C,66.21%
2023-06-25T11:30:00+04:00 Dubai,14.383665084838867°C,66.21%
2023-06-25T11:35:00+04:00 Dubai,14.383665084838867°C,65.07%
2023-06-25T11:40:00+04:00 Dubai,14.383665084838867°C,64.01%
2023-06-25T11:45:00+04:00 Dubai,14.383665084838867°C,64.01%
2023-06-25T11:50:00+04:00 Dubai,14.383665084838867°C,64.01%
2023-06-25T11:55:00+04:00 Dubai,14.383665084838867°C,64.01%
2023-06-25T12:00:00+04:00 Dubai,14.383665084838867°C,64.01%
2023-06-25T12:05:00+04:00 Dubai,14.383665084838867°C,62.63%
2023-06-25T12:10:00+04:00 Dubai,14.383665084838867°C,62.63%
2023-06-25T12:15:00+04:00 Dubai,14.383665084838867°C,61.55%
2023-06-25T12:20:00+04:00 Dubai,14.234516143798828°C,58.88%
2023-06-25T12:25:00+04:00 Dubai,14.234516143798828°C,56.31%
2023-06-25T12:30:00+04:00 Dubai,14.234516143798828°C,54.69%
2023-06-25T12:35:00+04:00 Dubai,14.234516143798828°C,54.69%
2023-06-25T12:40:00+04:00 Dubai,14.234516143798828°C,54.69%
2023-06-25T12:45:00+04:00 Dubai,14.234516143798828°C,53.67%
2023-06-25T12:50:00+04:00 Dubai,14.234516143798828°C,53.67%
2023-06-25T12:55:00+04:00 Dubai,14.234516143798828°C,51.53%
2023-06-25T13:00:00+04:00 Dubai,14.386774063110352°C,52.60%
2023-06-25T13:05:00+04:00 Dubai,14.535788536071777°C,52.60%
2023-06-25T13:10:00+04:00 Dubai,14.535788536071777°C,52.60%
2023-06-25T13:15:00+04:00 Dubai,14.535788536071777°C,52.60%
2023-06-25T13:20:00+04:00 Dubai,14.535788536071777°C,52.60%
2023-06-25T13:25:00+04:00 Dubai,14.535788536071777°C,52.60%
2023-06-25T13:30:00+04:00 Dubai,14.535788536071777°C,52.60%
2023-06-25T13:35:00+04:00 Dubai,14.535788536071777°C,52.60%
2023-06-25T13:40:00+04:00 Dubai,14.535788536071777°C,52.60%
2023-06-25T13:45:00+04:00 Dubai,14.535788536071777°C,52.60%
2023-06-25T13:50:00+04:00 Dubai,14.535788536071777°C,52.60%
2023-06-25T13:55:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T14:00:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T14:05:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T14:10:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T14:15:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T14:20:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T14:25:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T14:30:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T14:35:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T14:40:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T14:45:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T14:50:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T14:55:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T15:00:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T15:05:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T15:10:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T15:15:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T15:20:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T15:25:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T15:30:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T15:35:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T15:40:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T15:45:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T15:50:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T15:55:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T16:00:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T16:05:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T16:10:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T16:15:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T16:20:00+04:00 Dubai,14.685269355773926°C,52.60%
2023-06-25T16:25:00+04:00 Dubai,14.536576271057129°C,52.60%
2023-06-25T16:30:00+04:00 Dubai,14.536576271057129°C,52.60%
2023-06-25T16:35:00+04:00 Dubai,14.536576271057129°C,52.60%
2023-06-25T16:40:00+04:00 Dubai,14.536576271057129°C,52.60%
2023-06-25T16:45:00+04:00 Dubai,14.536576271057129°C,52.60%
2023-06-25T16:50:00+04:00 Dubai,14.536576271057129°C,52.60%
2023-06-25T16:55:00+04:00 Dubai,14.536576271057129°C,52.60%
2023-06-25T17:00:00+04:00 Dubai,14.536576271057129°C,52.60%
2023-06-25T17:05:00+04:00 Dubai,14.536576271057129°C,52.60%
2023-06-25T17:10:00+04:00 Dubai,14.536576271057129°C,52.60%
2023-06-25T17:15:00+04:00 Dubai,14.536576271057129°C,52.60%
2023-06-25T17:20:00+04:00 Dubai,14.536576271057129°C,52.60%
2023-06-25T17:25:00+04:00 Dubai,14.536576271057129°C,52.60%
2023-06-25T17:30:00+04:00 Dubai,14.536576271057129°C,51.57%
2023-06-25T17:35:00+04:00 Dubai,14.386344909667969°C,50.16%
2023-06-25T17:40:00+04:00 Dubai,14.386344909667969°C,50.16%
2023-06-25T17:45:00+04:00 Dubai,14.386344909667969°C,47.99%
2023-06-25T17:50:00+04:00 Dubai,14.386344909667969°C,47.99%
2023-06-25T17:55:00+04:00 Dubai,14.386344909667969°C,47.99%
