ts,DMC Building 1 Data Quality Tests Dup of AHU_04_B1 Return Air Temp,DMC Building 1 Data Quality Tests New-Point
2023-03-15T22:10:00+04:00 Dubai,24.262693405151367°C,41.70051956176758%
2023-03-15T22:15:00+04:00 Dubai,24.262693405151367°C,40.581512451171875%
2023-03-15T22:20:00+04:00 Dubai,24.112316131591797°C,37.085777282714844%
2023-03-15T22:25:00+04:00 Dubai,24.112316131591797°C,42.01927185058594%
2023-03-15T22:30:00+04:00 Dubai,24.112316131591797°C,42.01927185058594%
2023-03-15T22:35:00+04:00 Dubai,24.112316131591797°C,42.01927185058594%
2023-03-15T22:40:00+04:00 Dubai,24.112316131591797°C,40.96246337890625%
2023-03-15T22:45:00+04:00 Dubai,23.963497161865234°C,39.90614318847656%
2023-03-15T22:50:00+04:00 Dubai,23.963497161865234°C,39.90614318847656%
2023-03-15T22:55:00+04:00 Dubai,23.963497161865234°C,39.90614318847656%
2023-03-15T23:00:00+04:00 Dubai,23.963497161865234°C,38.768245697021484%
2023-03-15T23:05:00+04:00 Dubai,23.963497161865234°C,38.768245697021484%
2023-03-15T23:10:00+04:00 Dubai,23.963497161865234°C,38.768245697021484%
2023-03-15T23:15:00+04:00 Dubai,23.963497161865234°C,38.768245697021484%
2023-03-15T23:20:00+04:00 Dubai,23.963497161865234°C,37.55059051513672%
2023-03-15T23:25:00+04:00 Dubai,23.963497161865234°C,37.55059051513672%
2023-03-15T23:30:00+04:00 Dubai,23.963497161865234°C,37.55059051513672%
2023-03-15T23:35:00+04:00 Dubai,23.963497161865234°C,37.55059051513672%
2023-03-15T23:40:00+04:00 Dubai,23.963497161865234°C,37.55059051513672%
2023-03-15T23:45:00+04:00 Dubai,23.963497161865234°C,37.55059051513672%
2023-03-15T23:50:00+04:00 Dubai,23.963497161865234°C,37.55059051513672%
2023-03-15T23:55:00+04:00 Dubai,23.963497161865234°C,37.55059051513672%
2023-03-16T00:00:00+04:00 Dubai,23.814599990844727°C,0%
2023-03-16T00:05:00+04:00 Dubai,23.814599990844727°C,0%
2023-03-16T00:10:00+04:00 Dubai,23.814599990844727°C,27.537527084350586%
2023-03-16T00:15:00+04:00 Dubai,23.814599990844727°C,29.213008880615234%
2023-03-16T00:20:00+04:00 Dubai,23.814599990844727°C,33.08824920654297%
2023-03-16T00:25:00+04:00 Dubai,23.814599990844727°C,37.11880111694336%
2023-03-16T00:30:00+04:00 Dubai,23.814599990844727°C,35.41889953613281%
2023-03-16T00:35:00+04:00 Dubai,23.666053771972656°C,34.421852111816406%
2023-03-16T00:40:00+04:00 Dubai,23.666053771972656°C,35.569610595703125%
2023-03-16T00:45:00+04:00 Dubai,23.666053771972656°C,36.74072265625%
2023-03-16T00:50:00+04:00 Dubai,23.666053771972656°C,37.931007385253906%
2023-03-16T00:55:00+04:00 Dubai,23.666053771972656°C,37.931007385253906%
2023-03-16T01:00:00+04:00 Dubai,23.666053771972656°C,38.95269012451172%
2023-03-16T01:05:00+04:00 Dubai,23.51654052734375°C,40.0389518737793%
2023-03-16T01:10:00+04:00 Dubai,23.51654052734375°C,40.0389518737793%
2023-03-16T01:15:00+04:00 Dubai,23.51654052734375°C,40.0389518737793%
2023-03-16T01:20:00+04:00 Dubai,23.51654052734375°C,40.0389518737793%
2023-03-16T01:25:00+04:00 Dubai,23.51654052734375°C,40.0389518737793%
2023-03-16T01:30:00+04:00 Dubai,23.51654052734375°C,40.0389518737793%
2023-03-16T01:35:00+04:00 Dubai,23.51654052734375°C,40.0389518737793%
2023-03-16T01:40:00+04:00 Dubai,23.51654052734375°C,40.0389518737793%
2023-03-16T01:45:00+04:00 Dubai,23.51654052734375°C,40.0389518737793%
2023-03-16T01:50:00+04:00 Dubai,23.51654052734375°C,40.0389518737793%
2023-03-16T01:55:00+04:00 Dubai,23.51654052734375°C,40.0389518737793%
2023-03-16T02:00:00+04:00 Dubai,23.51654052734375°C,40.0389518737793%
2023-03-16T02:05:00+04:00 Dubai,23.51654052734375°C,40.0389518737793%
2023-03-16T02:10:00+04:00 Dubai,23.51654052734375°C,40.0389518737793%
2023-03-16T02:15:00+04:00 Dubai,23.51654052734375°C,40.0389518737793%
2023-03-16T02:20:00+04:00 Dubai,23.51654052734375°C,40.0389518737793%
2023-03-16T02:25:00+04:00 Dubai,23.51654052734375°C,40.0389518737793%
2023-03-16T02:30:00+04:00 Dubai,23.51654052734375°C,40.0389518737793%
2023-03-16T02:35:00+04:00 Dubai,23.51654052734375°C,40.0389518737793%
2023-03-16T02:40:00+04:00 Dubai,23.51654052734375°C,40.0389518737793%
2023-03-16T02:45:00+04:00 Dubai,23.366987228393555°C,40.0389518737793%
2023-03-16T02:50:00+04:00 Dubai,23.366987228393555°C,40.0389518737793%
2023-03-16T02:55:00+04:00 Dubai,23.366987228393555°C,40.0389518737793%
2023-03-16T03:00:00+04:00 Dubai,23.366987228393555°C,40.0389518737793%
2023-03-16T03:05:00+04:00 Dubai,23.366987228393555°C,40.0389518737793%
2023-03-16T03:10:00+04:00 Dubai,23.366987228393555°C,40.0389518737793%
2023-03-16T03:15:00+04:00 Dubai,23.366987228393555°C,40.0389518737793%
2023-03-16T03:20:00+04:00 Dubai,23.366987228393555°C,40.0389518737793%
2023-03-16T03:25:00+04:00 Dubai,23.217947006225586°C,40.0389518737793%
2023-03-16T03:30:00+04:00 Dubai,23.217947006225586°C,40.0389518737793%
2023-03-16T03:35:00+04:00 Dubai,23.217947006225586°C,40.0389518737793%
2023-03-16T03:40:00+04:00 Dubai,23.217947006225586°C,40.0389518737793%
2023-03-16T03:45:00+04:00 Dubai,23.217947006225586°C,40.0389518737793%
2023-03-16T03:50:00+04:00 Dubai,23.217947006225586°C,40.0389518737793%
2023-03-16T03:55:00+04:00 Dubai,23.217947006225586°C,40.0389518737793%
2023-03-16T04:00:00+04:00 Dubai,23.217947006225586°C,40.0389518737793%
2023-03-16T04:05:00+04:00 Dubai,23.217947006225586°C,38.989810943603516%
2023-03-16T04:10:00+04:00 Dubai,23.217947006225586°C,37.827613830566406%
2023-03-16T04:15:00+04:00 Dubai,23.217947006225586°C,37.827613830566406%
2023-03-16T04:20:00+04:00 Dubai,23.06911849975586°C,37.827613830566406%
2023-03-16T04:25:00+04:00 Dubai,23.06911849975586°C,37.827613830566406%
2023-03-16T04:30:00+04:00 Dubai,23.06911849975586°C,36.56535339355469%
2023-03-16T04:35:00+04:00 Dubai,23.06911849975586°C,36.56535339355469%
2023-03-16T04:40:00+04:00 Dubai,23.06911849975586°C,36.56535339355469%
2023-03-16T04:45:00+04:00 Dubai,23.06911849975586°C,36.56535339355469%
2023-03-16T04:50:00+04:00 Dubai,23.06911849975586°C,36.56535339355469%
2023-03-16T04:55:00+04:00 Dubai,23.06911849975586°C,36.56535339355469%
2023-03-16T05:00:00+04:00 Dubai,23.06911849975586°C,36.56535339355469%
2023-03-16T05:05:00+04:00 Dubai,23.06911849975586°C,36.56535339355469%
2023-03-16T05:10:00+04:00 Dubai,23.06911849975586°C,36.56535339355469%
2023-03-16T05:15:00+04:00 Dubai,23.06911849975586°C,36.56535339355469%
2023-03-16T05:20:00+04:00 Dubai,23.06911849975586°C,36.56535339355469%
2023-03-16T05:25:00+04:00 Dubai,23.06911849975586°C,36.56535339355469%
2023-03-16T05:30:00+04:00 Dubai,23.06911849975586°C,36.56535339355469%
2023-03-16T05:35:00+04:00 Dubai,23.06911849975586°C,36.56535339355469%
2023-03-16T05:40:00+04:00 Dubai,23.06911849975586°C,36.56535339355469%
2023-03-16T05:45:00+04:00 Dubai,23.06911849975586°C,36.56535339355469%
2023-03-16T05:50:00+04:00 Dubai,23.220497131347656°C,36.56535339355469%
2023-03-16T05:55:00+04:00 Dubai,23.220497131347656°C,36.56535339355469%
2023-03-16T06:00:00+04:00 Dubai,23.220497131347656°C,36.56535339355469%
2023-03-16T06:05:00+04:00 Dubai,23.220497131347656°C,36.56535339355469%
2023-03-16T06:10:00+04:00 Dubai,23.220497131347656°C,36.56535339355469%
2023-03-16T06:15:00+04:00 Dubai,23.220497131347656°C,36.56535339355469%
2023-03-16T06:20:00+04:00 Dubai,23.220497131347656°C,36.56535339355469%
2023-03-16T06:25:00+04:00 Dubai,23.220497131347656°C,36.56535339355469%
2023-03-16T06:30:00+04:00 Dubai,23.220497131347656°C,36.56535339355469%
2023-03-16T06:35:00+04:00 Dubai,23.220497131347656°C,36.56535339355469%
2023-03-16T06:40:00+04:00 Dubai,23.220497131347656°C,35.44369888305664%
2023-03-16T06:45:00+04:00 Dubai,23.220497131347656°C,34.44146728515625%
2023-03-16T06:50:00+04:00 Dubai,23.220497131347656°C,34.44146728515625%
2023-03-16T06:55:00+04:00 Dubai,23.220497131347656°C,34.44146728515625%
2023-03-16T07:00:00+04:00 Dubai,23.220497131347656°C,34.44146728515625%
2023-03-16T07:05:00+04:00 Dubai,23.220497131347656°C,34.44146728515625%
2023-03-16T07:10:00+04:00 Dubai,23.36913299560547°C,34.44146728515625%
2023-03-16T07:15:00+04:00 Dubai,23.36913299560547°C,34.44146728515625%
2023-03-16T07:20:00+04:00 Dubai,23.36913299560547°C,34.44146728515625%
2023-03-16T07:25:00+04:00 Dubai,23.36913299560547°C,34.44146728515625%
2023-03-16T07:30:00+04:00 Dubai,23.36913299560547°C,34.44146728515625%
2023-03-16T07:35:00+04:00 Dubai,23.36913299560547°C,34.44146728515625%
2023-03-16T07:40:00+04:00 Dubai,23.36913299560547°C,34.44146728515625%
2023-03-16T07:45:00+04:00 Dubai,23.36913299560547°C,34.44146728515625%
2023-03-16T07:50:00+04:00 Dubai,23.5186710357666°C,34.44146728515625%
2023-03-16T07:55:00+04:00 Dubai,23.5186710357666°C,34.44146728515625%
2023-03-16T08:00:00+04:00 Dubai,23.5186710357666°C,34.44146728515625%
2023-03-16T08:05:00+04:00 Dubai,23.5186710357666°C,34.44146728515625%
2023-03-16T08:10:00+04:00 Dubai,23.5186710357666°C,34.44146728515625%
2023-03-16T08:15:00+04:00 Dubai,23.5186710357666°C,34.44146728515625%
2023-03-16T08:20:00+04:00 Dubai,23.66827392578125°C,34.44146728515625%
2023-03-16T08:25:00+04:00 Dubai,23.66827392578125°C,34.44146728515625%
2023-03-16T08:30:00+04:00 Dubai,23.66827392578125°C,34.44146728515625%
2023-03-16T08:35:00+04:00 Dubai,23.66827392578125°C,34.44146728515625%
2023-03-16T08:40:00+04:00 Dubai,23.66827392578125°C,34.44146728515625%
2023-03-16T08:45:00+04:00 Dubai,23.816946029663086°C,34.44146728515625%
2023-03-16T08:50:00+04:00 Dubai,23.816946029663086°C,34.44146728515625%
2023-03-16T08:55:00+04:00 Dubai,23.816946029663086°C,34.44146728515625%
2023-03-16T09:00:00+04:00 Dubai,23.816946029663086°C,34.44146728515625%
2023-03-16T09:05:00+04:00 Dubai,23.965648651123047°C,34.44146728515625%
2023-03-16T09:10:00+04:00 Dubai,23.965648651123047°C,34.44146728515625%
2023-03-16T09:15:00+04:00 Dubai,23.965648651123047°C,34.44146728515625%
2023-03-16T09:20:00+04:00 Dubai,24.114410400390625°C,34.44146728515625%
2023-03-16T09:25:00+04:00 Dubai,24.114410400390625°C,34.44146728515625%
2023-03-16T09:30:00+04:00 Dubai,24.114410400390625°C,35.5799560546875%
2023-03-16T09:35:00+04:00 Dubai,24.114410400390625°C,36.687461853027344%
2023-03-16T09:40:00+04:00 Dubai,24.114410400390625°C,39.489952087402344%
2023-03-16T09:45:00+04:00 Dubai,24.114410400390625°C,40.7479362487793%
2023-03-16T09:50:00+04:00 Dubai,24.262954711914062°C,43.04777526855469%
2023-03-16T09:55:00+04:00 Dubai,24.262954711914062°C,45.279685974121094%
2023-03-16T10:00:00+04:00 Dubai,24.262954711914062°C,42.62213134765625%
2023-03-16T10:05:00+04:00 Dubai,24.262954711914062°C,42.62213134765625%
2023-03-16T10:10:00+04:00 Dubai,24.262954711914062°C,42.62213134765625%
2023-03-16T10:15:00+04:00 Dubai,24.262954711914062°C,42.62213134765625%
2023-03-16T10:20:00+04:00 Dubai,24.262954711914062°C,42.62213134765625%
2023-03-16T10:25:00+04:00 Dubai,24.262954711914062°C,43.78396224975586%
2023-03-16T10:30:00+04:00 Dubai,24.262954711914062°C,44.939605712890625%
2023-03-16T10:35:00+04:00 Dubai,24.262954711914062°C,47.300785064697266%
2023-03-16T10:40:00+04:00 Dubai,24.262954711914062°C,48.31773376464844%
2023-03-16T10:45:00+04:00 Dubai,24.262954711914062°C,49.58131408691406%
2023-03-16T10:50:00+04:00 Dubai,24.262954711914062°C,48.01777648925781%
2023-03-16T10:55:00+04:00 Dubai,24.262954711914062°C,48.01777648925781%
2023-03-16T11:00:00+04:00 Dubai,24.262954711914062°C,48.01777648925781%
2023-03-16T11:05:00+04:00 Dubai,24.262954711914062°C,48.01777648925781%
2023-03-16T11:10:00+04:00 Dubai,24.262954711914062°C,48.01777648925781%
2023-03-16T11:15:00+04:00 Dubai,24.262954711914062°C,48.01777648925781%
2023-03-16T11:20:00+04:00 Dubai,24.262954711914062°C,48.01777648925781%
2023-03-16T11:25:00+04:00 Dubai,24.262954711914062°C,48.01777648925781%
2023-03-16T11:30:00+04:00 Dubai,24.262954711914062°C,48.01777648925781%
2023-03-16T11:35:00+04:00 Dubai,24.262954711914062°C,48.01777648925781%
2023-03-16T11:40:00+04:00 Dubai,24.262954711914062°C,48.01777648925781%
2023-03-16T11:45:00+04:00 Dubai,24.262954711914062°C,48.01777648925781%
2023-03-16T11:50:00+04:00 Dubai,24.262954711914062°C,48.01777648925781%
2023-03-16T11:55:00+04:00 Dubai,24.262954711914062°C,48.01777648925781%
2023-03-16T12:00:00+04:00 Dubai,24.262954711914062°C,48.01777648925781%
2023-03-16T12:05:00+04:00 Dubai,24.262954711914062°C,48.01777648925781%
2023-03-16T12:10:00+04:00 Dubai,24.262954711914062°C,48.01777648925781%
2023-03-16T12:15:00+04:00 Dubai,24.262954711914062°C,48.01777648925781%
2023-03-16T12:20:00+04:00 Dubai,24.262954711914062°C,48.01777648925781%
2023-03-16T12:25:00+04:00 Dubai,24.262954711914062°C,48.01777648925781%
2023-03-16T12:30:00+04:00 Dubai,24.262954711914062°C,48.01777648925781%
2023-03-16T12:35:00+04:00 Dubai,24.262954711914062°C,48.01777648925781%
2023-03-16T12:40:00+04:00 Dubai,24.262954711914062°C,48.01777648925781%
2023-03-16T12:45:00+04:00 Dubai,24.262954711914062°C,48.01777648925781%
2023-03-16T12:50:00+04:00 Dubai,24.262954711914062°C,46.95611572265625%
2023-03-16T12:55:00+04:00 Dubai,24.113571166992188°C,46.95611572265625%
2023-03-16T13:00:00+04:00 Dubai,24.113571166992188°C,46.95611572265625%
2023-03-16T13:05:00+04:00 Dubai,24.113571166992188°C,46.95611572265625%
2023-03-16T13:10:00+04:00 Dubai,24.113571166992188°C,46.95611572265625%
2023-03-16T13:15:00+04:00 Dubai,24.113571166992188°C,46.95611572265625%
2023-03-16T13:20:00+04:00 Dubai,24.113571166992188°C,46.95611572265625%
2023-03-16T13:25:00+04:00 Dubai,24.113571166992188°C,46.95611572265625%
2023-03-16T13:30:00+04:00 Dubai,24.113571166992188°C,46.95611572265625%
2023-03-16T13:35:00+04:00 Dubai,24.113571166992188°C,46.95611572265625%
2023-03-16T13:40:00+04:00 Dubai,24.113571166992188°C,82.13008117675781%
2023-03-16T13:45:00+04:00 Dubai,24.417722702026367°C,100%
2023-03-16T13:50:00+04:00 Dubai,24.71590232849121°C,100%
2023-03-16T13:55:00+04:00 Dubai,25.02009391784668°C,100%
2023-03-16T14:00:00+04:00 Dubai,25.31846809387207°C,100%
2023-03-16T14:05:00+04:00 Dubai,25.468997955322266°C,100%
2023-03-16T14:10:00+04:00 Dubai,25.770427703857422°C,100%
2023-03-16T14:15:00+04:00 Dubai,25.919937133789062°C,100%
2023-03-16T14:20:00+04:00 Dubai,26.070514678955078°C,100%
2023-03-16T14:25:00+04:00 Dubai,26.070514678955078°C,100%
2023-03-16T14:30:00+04:00 Dubai,26.219839096069336°C,100%
2023-03-16T14:35:00+04:00 Dubai,26.219839096069336°C,100%
2023-03-16T14:40:00+04:00 Dubai,25.92032814025879°C,100%
2023-03-16T14:45:00+04:00 Dubai,25.61832618713379°C,100%
2023-03-16T14:50:00+04:00 Dubai,25.318864822387695°C,100%
2023-03-16T14:55:00+04:00 Dubai,25.018253326416016°C,94.7738037109375%
2023-03-16T15:00:00+04:00 Dubai,24.8687686920166°C,78.41816711425781%
2023-03-16T15:05:00+04:00 Dubai,24.719324111938477°C,71.70497131347656%
2023-03-16T15:10:00+04:00 Dubai,24.57061767578125°C,65.29044342041016%
2023-03-16T15:15:00+04:00 Dubai,24.420089721679688°C,59.62987518310547%
2023-03-16T15:20:00+04:00 Dubai,24.420089721679688°C,56.01278305053711%
2023-03-16T15:25:00+04:00 Dubai,24.271224975585938°C,51.74701690673828%
2023-03-16T15:30:00+04:00 Dubai,24.271224975585938°C,47.870521545410156%
2023-03-16T15:35:00+04:00 Dubai,24.271224975585938°C,46.15964126586914%
2023-03-16T15:40:00+04:00 Dubai,24.271224975585938°C,43.87316131591797%
2023-03-16T15:45:00+04:00 Dubai,24.271224975585938°C,42.657283782958984%
2023-03-16T15:50:00+04:00 Dubai,24.12206268310547°C,42.657283782958984%
2023-03-16T15:55:00+04:00 Dubai,24.12206268310547°C,41.474151611328125%
2023-03-16T16:00:00+04:00 Dubai,24.12206268310547°C,40.41411590576172%
2023-03-16T16:05:00+04:00 Dubai,24.12206268310547°C,40.41411590576172%
2023-03-16T16:10:00+04:00 Dubai,24.12206268310547°C,38.936737060546875%
2023-03-16T16:15:00+04:00 Dubai,24.12206268310547°C,40.12303924560547%
2023-03-16T16:20:00+04:00 Dubai,24.12206268310547°C,40.12303924560547%
2023-03-16T16:25:00+04:00 Dubai,24.12206268310547°C,40.12303924560547%
2023-03-16T16:30:00+04:00 Dubai,24.12206268310547°C,40.12303924560547%
2023-03-16T16:35:00+04:00 Dubai,24.12206268310547°C,40.12303924560547%
2023-03-16T16:40:00+04:00 Dubai,24.12206268310547°C,40.12303924560547%
2023-03-16T16:45:00+04:00 Dubai,24.12206268310547°C,40.12303924560547%
2023-03-16T16:50:00+04:00 Dubai,24.12206268310547°C,40.12303924560547%
2023-03-16T16:55:00+04:00 Dubai,24.12206268310547°C,40.12303924560547%
2023-03-16T17:00:00+04:00 Dubai,24.12206268310547°C,40.12303924560547%
2023-03-16T17:05:00+04:00 Dubai,24.12206268310547°C,40.12303924560547%
2023-03-16T17:10:00+04:00 Dubai,24.12206268310547°C,40.12303924560547%
2023-03-16T17:15:00+04:00 Dubai,24.12206268310547°C,40.12303924560547%
2023-03-16T17:20:00+04:00 Dubai,24.12206268310547°C,40.12303924560547%
2023-03-16T17:25:00+04:00 Dubai,24.12206268310547°C,40.12303924560547%
2023-03-16T17:30:00+04:00 Dubai,24.12206268310547°C,40.12303924560547%
2023-03-16T17:35:00+04:00 Dubai,24.12206268310547°C,40.12303924560547%
2023-03-16T17:40:00+04:00 Dubai,24.12206268310547°C,40.12303924560547%
2023-03-16T17:45:00+04:00 Dubai,24.12206268310547°C,40.12303924560547%
2023-03-16T17:50:00+04:00 Dubai,24.12206268310547°C,40.12303924560547%
2023-03-16T17:55:00+04:00 Dubai,24.12206268310547°C,40.12303924560547%
2023-03-16T18:00:00+04:00 Dubai,24.12206268310547°C,40.12303924560547%
2023-03-16T18:05:00+04:00 Dubai,24.12206268310547°C,40.12303924560547%
2023-03-16T18:10:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T18:15:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T18:20:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T18:25:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T18:30:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T18:35:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T18:40:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T18:45:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T18:50:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T18:55:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T19:00:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T19:05:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T19:10:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T19:15:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T19:20:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T19:25:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T19:30:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T19:35:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T19:40:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T19:45:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T19:50:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T19:55:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T20:00:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T20:05:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T20:10:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T20:15:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T20:20:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T20:25:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T20:30:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T20:35:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T20:40:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T20:45:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T20:50:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T20:55:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T21:00:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T21:05:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T21:10:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T21:15:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T21:20:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T21:25:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T21:30:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T21:35:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T21:40:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T21:45:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
2023-03-16T21:50:00+04:00 Dubai,23.97250747680664°C,40.12303924560547%
