Timestamp,val,discharge_Chilled_Water_Cool_Valve_Cmd_AHU_01_B1,discharge_Fan_Vfd_Speed_Sensor_AHU_01_B1
2023-03-17T22:50:00+04:00 Dubai,23.67565155029297°C,32.75977325439453%,58.038143157958984%
2023-03-17T22:55:00+04:00 Dubai,23.67565155029297°C,32.75977325439453%,57.89338684082031%
2023-03-17T23:00:00+04:00 Dubai,23.67565155029297°C,32.75977325439453%,58.04375076293945%
2023-03-17T23:05:00+04:00 Dubai,23.67565155029297°C,32.75977325439453%,57.760494232177734%
2023-03-17T23:10:00+04:00 Dubai,23.52582359313965°C,32.75977325439453%,57.59425735473633%
2023-03-17T23:15:00+04:00 Dubai,23.52582359313965°C,32.75977325439453%,57.680641174316406%
2023-03-17T23:20:00+04:00 Dubai,23.52582359313965°C,32.75977325439453%,57.73681640625%
2023-03-17T23:25:00+04:00 Dubai,23.377233505249023°C,32.75977325439453%,57.64112091064453%
2023-03-17T23:30:00+04:00 Dubai,23.377233505249023°C,32.75977325439453%,57.59156036376953%
2023-03-17T23:35:00+04:00 Dubai,23.377233505249023°C,32.75977325439453%,57.595191955566406%
2023-03-17T23:40:00+04:00 Dubai,23.377233505249023°C,32.75977325439453%,57.593589782714844%
2023-03-17T23:45:00+04:00 Dubai,23.377233505249023°C,32.75977325439453%,57.59736251831055%
2023-03-17T23:50:00+04:00 Dubai,23.377233505249023°C,32.75977325439453%,57.59410095214844%
2023-03-17T23:55:00+04:00 Dubai,23.377233505249023°C,32.75977325439453%,57.603633880615234%
2023-03-18T00:00:00+04:00 Dubai,23.377233505249023°C,1.1870746612548828%,57.640113830566406%
2023-03-18T00:05:00+04:00 Dubai,23.228668212890625°C,7.974213600158691%,58.058319091796875%
2023-03-18T00:10:00+04:00 Dubai,23.228668212890625°C,25.98333740234375%,57.867523193359375%
2023-03-18T00:15:00+04:00 Dubai,23.228668212890625°C,24.769254684448242%,57.5998649597168%
2023-03-18T00:20:00+04:00 Dubai,23.228668212890625°C,24.769254684448242%,57.591548919677734%
2023-03-18T00:25:00+04:00 Dubai,23.228668212890625°C,24.769254684448242%,57.58885955810547%
2023-03-18T00:30:00+04:00 Dubai,23.08015251159668°C,24.769254684448242%,57.591651916503906%
2023-03-18T00:35:00+04:00 Dubai,23.08015251159668°C,24.769254684448242%,57.59235382080078%
2023-03-18T00:40:00+04:00 Dubai,23.08015251159668°C,24.769254684448242%,57.59113693237305%
2023-03-18T00:45:00+04:00 Dubai,23.08015251159668°C,24.769254684448242%,57.59374237060547%
2023-03-18T00:50:00+04:00 Dubai,23.08015251159668°C,24.769254684448242%,57.5988655090332%
2023-03-18T00:55:00+04:00 Dubai,22.931549072265625°C,24.769254684448242%,57.593345642089844%
2023-03-18T01:00:00+04:00 Dubai,22.931549072265625°C,24.769254684448242%,57.5917854309082%
2023-03-18T01:05:00+04:00 Dubai,22.931549072265625°C,24.769254684448242%,57.58888626098633%
2023-03-18T01:10:00+04:00 Dubai,22.931549072265625°C,24.769254684448242%,57.58816909790039%
2023-03-18T01:15:00+04:00 Dubai,22.931549072265625°C,24.769254684448242%,57.59471130371094%
2023-03-18T01:20:00+04:00 Dubai,22.931549072265625°C,24.769254684448242%,57.59344482421875%
2023-03-18T01:25:00+04:00 Dubai,22.931549072265625°C,24.769254684448242%,57.58877944946289%
2023-03-18T01:30:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.58655548095703%
2023-03-18T01:35:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.58405303955078%
2023-03-18T01:40:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.587493896484375%
2023-03-18T01:45:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.58455276489258%
2023-03-18T01:50:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.59370422363281%
2023-03-18T01:55:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.593223571777344%
2023-03-18T02:00:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.59153747558594%
2023-03-18T02:05:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.58882141113281%
2023-03-18T02:10:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.59156036376953%
2023-03-18T02:15:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.59064483642578%
2023-03-18T02:20:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.59206771850586%
2023-03-18T02:25:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.569759368896484%
2023-03-18T02:30:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.17858123779297%
2023-03-18T02:35:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.44340515136719%
2023-03-18T02:40:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.555545806884766%
2023-03-18T02:45:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.5889778137207%
2023-03-18T02:50:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.56178665161133%
2023-03-18T02:55:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.58995819091797%
2023-03-18T03:00:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.58805465698242%
2023-03-18T03:05:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.58662033081055%
2023-03-18T03:10:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.58649826049805%
2023-03-18T03:15:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.582763671875%
2023-03-18T03:20:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.58723831176758%
2023-03-18T03:25:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.585350036621094%
2023-03-18T03:30:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.5795783996582%
2023-03-18T03:35:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%,57.56407165527344%
2023-03-18T03:40:00+04:00 Dubai,22.633874893188477°C,24.769254684448242%,57.583885192871094%
2023-03-18T03:45:00+04:00 Dubai,22.633874893188477°C,24.769254684448242%,57.5827751159668%
2023-03-18T03:50:00+04:00 Dubai,22.633874893188477°C,24.769254684448242%,57.58003616333008%
2023-03-18T03:55:00+04:00 Dubai,22.633874893188477°C,24.769254684448242%,57.57560729980469%
2023-03-18T04:00:00+04:00 Dubai,22.633874893188477°C,24.769254684448242%,57.57866668701172%
2023-03-18T04:05:00+04:00 Dubai,22.633874893188477°C,24.769254684448242%,57.58449172973633%
2023-03-18T04:10:00+04:00 Dubai,22.633874893188477°C,24.769254684448242%,57.58465576171875%
2023-03-18T04:15:00+04:00 Dubai,22.633874893188477°C,24.769254684448242%,57.56693649291992%
2023-03-18T04:20:00+04:00 Dubai,22.633874893188477°C,24.769254684448242%,57.58542251586914%
2023-03-18T04:25:00+04:00 Dubai,22.633874893188477°C,24.769254684448242%,57.5527458190918%
2023-03-18T04:30:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.577720642089844%
2023-03-18T04:35:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.45774459838867%
2023-03-18T04:40:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.350502014160156%
2023-03-18T04:45:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.39065933227539%
2023-03-18T04:50:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.398963928222656%
2023-03-18T04:55:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.5653076171875%
2023-03-18T05:00:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.559410095214844%
2023-03-18T05:05:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.573951721191406%
2023-03-18T05:10:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.56114196777344%
2023-03-18T05:15:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.560333251953125%
2023-03-18T05:20:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.54643630981445%
2023-03-18T05:25:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.55961227416992%
2023-03-18T05:30:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.56782531738281%
2023-03-18T05:35:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.57213592529297%
2023-03-18T05:40:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.569984436035156%
2023-03-18T05:45:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.573265075683594%
2023-03-18T05:50:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.56465530395508%
2023-03-18T05:55:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.59977340698242%
2023-03-18T06:00:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.497859954833984%
2023-03-18T06:05:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.169586181640625%
2023-03-18T06:10:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.13373565673828%
2023-03-18T06:15:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.2285270690918%
2023-03-18T06:20:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.142066955566406%
2023-03-18T06:25:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.13434982299805%
2023-03-18T06:30:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.131778717041016%
2023-03-18T06:35:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.13241958618164%
2023-03-18T06:40:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.13484191894531%
2023-03-18T06:45:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.13433837890625%
2023-03-18T06:50:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.13924789428711%
2023-03-18T06:55:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.1304817199707%
2023-03-18T07:00:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,57.13819885253906%
2023-03-18T07:05:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,56.476844787597656%
2023-03-18T07:10:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,56.084686279296875%
2023-03-18T07:15:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,56.091732025146484%
2023-03-18T07:20:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,56.082977294921875%
2023-03-18T07:25:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,56.089866638183594%
2023-03-18T07:30:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,56.08881378173828%
2023-03-18T07:35:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,56.09233856201172%
2023-03-18T07:40:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,56.09156799316406%
2023-03-18T07:45:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%,56.09358215332031%
2023-03-18T07:50:00+04:00 Dubai,22.634336471557617°C,24.769254684448242%,56.09286117553711%
2023-03-18T07:55:00+04:00 Dubai,22.634336471557617°C,24.769254684448242%,56.09047317504883%
2023-03-18T08:00:00+04:00 Dubai,22.634336471557617°C,24.769254684448242%,56.098087310791016%
2023-03-18T08:05:00+04:00 Dubai,22.783119201660156°C,24.769254684448242%,56.09740447998047%
2023-03-18T08:10:00+04:00 Dubai,22.783119201660156°C,24.769254684448242%,56.091026306152344%
2023-03-18T08:15:00+04:00 Dubai,22.783119201660156°C,24.769254684448242%,56.12824630737305%
2023-03-18T08:20:00+04:00 Dubai,22.93218421936035°C,24.769254684448242%,56.909698486328125%
2023-03-18T08:25:00+04:00 Dubai,22.93218421936035°C,24.769254684448242%,57.128639221191406%
2023-03-18T08:30:00+04:00 Dubai,22.93218421936035°C,24.769254684448242%,57.95380401611328%
2023-03-18T08:35:00+04:00 Dubai,23.080913543701172°C,24.769254684448242%,58.06542205810547%
2023-03-18T08:40:00+04:00 Dubai,23.080913543701172°C,26.0981388092041%,58.587162017822266%
2023-03-18T08:45:00+04:00 Dubai,23.080913543701172°C,28.578594207763672%,59.51203155517578%
2023-03-18T08:50:00+04:00 Dubai,23.080913543701172°C,31.391477584838867%,59.89833068847656%
2023-03-18T08:55:00+04:00 Dubai,23.231109619140625°C,34.20442581176758%,60.80491638183594%
2023-03-18T09:00:00+04:00 Dubai,23.231109619140625°C,36.829017639160156%,61.482078552246094%
2023-03-18T09:05:00+04:00 Dubai,23.231109619140625°C,35.24559783935547%,61.661773681640625%
2023-03-18T09:10:00+04:00 Dubai,23.37990951538086°C,34.15616226196289%,62.6842041015625%
2023-03-18T09:15:00+04:00 Dubai,23.37990951538086°C,34.15616226196289%,63.47819519042969%
2023-03-18T09:20:00+04:00 Dubai,23.37990951538086°C,34.15616226196289%,64.05152893066406%
2023-03-18T09:25:00+04:00 Dubai,23.37990951538086°C,35.211856842041016%,64.8560791015625%
2023-03-18T09:30:00+04:00 Dubai,23.52944564819336°C,37.35872268676758%,65.4981460571289%
2023-03-18T09:35:00+04:00 Dubai,23.52944564819336°C,38.51604080200195%,66.18647766113281%
2023-03-18T09:40:00+04:00 Dubai,23.52944564819336°C,41.08475875854492%,66.8047103881836%
2023-03-18T09:45:00+04:00 Dubai,23.52944564819336°C,39.684085845947266%,67.3536148071289%
2023-03-18T09:50:00+04:00 Dubai,23.678125381469727°C,39.684085845947266%,67.9371566772461%
2023-03-18T09:55:00+04:00 Dubai,23.678125381469727°C,39.684085845947266%,68.73612976074219%
2023-03-18T10:00:00+04:00 Dubai,23.678125381469727°C,39.684085845947266%,70.13455200195312%
2023-03-18T10:05:00+04:00 Dubai,23.678125381469727°C,39.684085845947266%,70.57672882080078%
2023-03-18T10:10:00+04:00 Dubai,23.678125381469727°C,39.684085845947266%,70.8460922241211%
2023-03-18T10:15:00+04:00 Dubai,23.678125381469727°C,39.684085845947266%,71.26617431640625%
2023-03-18T10:20:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,71.16307830810547%
2023-03-18T10:25:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,71.19602966308594%
2023-03-18T10:30:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,71.42723846435547%
2023-03-18T10:35:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,71.86719512939453%
2023-03-18T10:40:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,71.6901626586914%
2023-03-18T10:45:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,71.46857452392578%
2023-03-18T10:50:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,71.34140014648438%
2023-03-18T10:55:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,71.0816650390625%
2023-03-18T11:00:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,71.01850891113281%
2023-03-18T11:05:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,70.21867370605469%
2023-03-18T11:10:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,69.7751235961914%
2023-03-18T11:15:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,69.1126937866211%
2023-03-18T11:20:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,68.42952728271484%
2023-03-18T11:25:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,68.32782745361328%
2023-03-18T11:30:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,67.80025482177734%
2023-03-18T11:35:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,67.1530990600586%
2023-03-18T11:40:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,66.75061798095703%
2023-03-18T11:45:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,66.22785186767578%
2023-03-18T11:50:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,65.29307556152344%
2023-03-18T11:55:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,64.40170288085938%
2023-03-18T12:00:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,63.8396110534668%
2023-03-18T12:05:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,63.09135437011719%
2023-03-18T12:10:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,62.94306182861328%
2023-03-18T12:15:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,62.67782974243164%
2023-03-18T12:20:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,61.95832061767578%
2023-03-18T12:25:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,61.65840148925781%
2023-03-18T12:30:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,61.19269943237305%
2023-03-18T12:35:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,60.893287658691406%
2023-03-18T12:40:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,60.42812728881836%
2023-03-18T12:45:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,59.977867126464844%
2023-03-18T12:50:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,59.91756820678711%
2023-03-18T12:55:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,59.86989212036133%
2023-03-18T13:00:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,59.42677688598633%
2023-03-18T13:05:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,59.0048713684082%
2023-03-18T13:10:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,58.991905212402344%
2023-03-18T13:15:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,58.99773406982422%
2023-03-18T13:20:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,58.97797393798828%
2023-03-18T13:25:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,58.968475341796875%
2023-03-18T13:30:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,58.97440719604492%
2023-03-18T13:35:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,58.494327545166016%
2023-03-18T13:40:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,58.97178268432617%
2023-03-18T13:45:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,58.7656135559082%
2023-03-18T13:50:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,58.51202392578125%
2023-03-18T13:55:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,58.645225524902344%
2023-03-18T14:00:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,58.53689193725586%
2023-03-18T14:05:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,58.65977478027344%
2023-03-18T14:10:00+04:00 Dubai,23.826709747314453°C,39.684085845947266%,58.56142044067383%
2023-03-18T14:15:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%,58.22121047973633%
2023-03-18T14:20:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%,58.567630767822266%
2023-03-18T14:25:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%,58.452903747558594%
2023-03-18T14:30:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%,58.498756408691406%
2023-03-18T14:35:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%,58.60615921020508%
2023-03-18T14:40:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%,58.52159118652344%
2023-03-18T14:45:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%,58.53130340576172%
2023-03-18T14:50:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%,58.873653411865234%
2023-03-18T14:55:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%,58.50063705444336%
2023-03-18T15:00:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%,58.930763244628906%
2023-03-18T15:05:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%,59.02294158935547%
2023-03-18T15:10:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%,58.53084182739258%
2023-03-18T15:15:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%,58.652854919433594%
2023-03-18T15:20:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%,58.53740310668945%
2023-03-18T15:25:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%,58.42802047729492%
2023-03-18T15:30:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%,58.746280670166016%
2023-03-18T15:35:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%,58.50481033325195%
2023-03-18T15:40:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%,58.69100570678711%
2023-03-18T15:45:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%,58.922882080078125%
2023-03-18T15:50:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%,58.62770462036133%
2023-03-18T15:55:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%,58.97768783569336%
2023-03-18T16:00:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%,59.277183532714844%
2023-03-18T16:05:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%,59.77528762817383%
2023-03-18T16:10:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%,59.90520477294922%
2023-03-18T16:15:00+04:00 Dubai,23.826709747314453°C,38.57508850097656%,59.987953186035156%
